imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
51579,http://www.imdb.com/title/tt51579,Love Is My Profession (1958),6.9,Drama|Crime|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0MDgyNzkwN15BMl5BanBnXkFtZTcwNjEwNjczMQ@@._V1._CR22,101,274,352_UY268_CR13,0,182,268_AL_.jpg"
838232,http://www.imdb.com/title/tt838232,The Pink Panther 2 (2009),5.6,Adventure|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyOTI2ODY2MF5BMl5BanBnXkFtZTcwMzU2MTYxMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
55100,http://www.imdb.com/title/tt55100,Lover Come Back (1961),7.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzgyODI1YTAtMjFhNi00N2JlLTllNmUtNjIxZGFmZTU5MWUxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
196158,http://www.imdb.com/title/tt196158,Ticker (2001),3.5,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NTQxNjYwMF5BMl5BanBnXkFtZTcwNjA3NjcxMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
271446,http://www.imdb.com/title/tt271446,Legend of Crystania: The Motion Picture (1996),6.1,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyOTcwMDg3NF5BMl5BanBnXkFtZTYwNDExODI5._V1_UX182_CR0,0,182,268_AL_.jpg"
365770,http://www.imdb.com/title/tt365770,Soccer Dog: European Cup (2004),3.1,Comedy|Family|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NTcwMjcwMF5BMl5BanBnXkFtZTcwMTMxNTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4161962,http://www.imdb.com/title/tt4161962,Ahora o nunca (2015),5.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzViYWMyZmEtOGZhNy00MTg1LTgwMDktYmNlNDExYzRlODNmXkEyXkFqcGdeQXVyMzUxMzEwODA@._V1_UY268_CR2,0,182,268_AL_.jpg"
79871,http://www.imdb.com/title/tt79871,Scum (1979),7.6,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNDQ5OTUyMl5BMl5BanBnXkFtZTcwNTcwNDMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
282515,http://www.imdb.com/title/tt282515,Gangsters (2002),6.6,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGJiNDJjNDEtMmFjNS00MDNhLWFhYjQtNzVhNjM2NjE2YmJiXkEyXkFqcGdeQXVyMjkzMDQ1Njc@._V1_UY268_CR9,0,182,268_AL_.jpg"
23582,http://www.imdb.com/title/tt23582,Thirteen Women (1932),6.3,Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTQ2ZDBiNTItMGFmNS00NDEwLTkzOTYtM2M4YTgyNDI2MjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1291570,http://www.imdb.com/title/tt1291570,Solace (2015),6.4,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MzgyNTIzMF5BMl5BanBnXkFtZTgwODg1OTY1MDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2312262,http://www.imdb.com/title/tt2312262,Dick Figures: The Movie (2013),6.9,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3NDk1NTUzNTJeQTJeQWpwZ15BbWU4MDYzMjAzMDAx._V1_UX182_CR0,0,182,268_AL_.jpg"
1059836,http://www.imdb.com/title/tt1059836,Transit (2012),5.8,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NjMwNzU0MF5BMl5BanBnXkFtZTcwMTM0NTM0Ng@@._V1_UY268_CR0,0,182,268_AL_.jpg"
89118,http://www.imdb.com/title/tt89118,F/X (1986),6.7,Action|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmEzOWJhMzEtNjM2ZS00OGQwLTk4ZjItN2YyMmZkZDdiNDc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
87913,http://www.imdb.com/title/tt87913,El pico 2 (1984),6.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQzZTQ5YmQtYmE1MS00ZDE1LWIyMjUtNmZlNDkwYzAwODg5XkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_UY268_CR2,0,182,268_AL_.jpg"
172109,http://www.imdb.com/title/tt172109,Alex l'ariete (2000),1.7,Action|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmE0MzdmNmEtNjU2OC00ZWI5LWJmZGItYTlkZDM4YzBmYTZiXkEyXkFqcGdeQXVyNTEzNjE4OTI@._V1_UY268_CR3,0,182,268_AL_.jpg"
1433549,http://www.imdb.com/title/tt1433549,Russell Howard: Live (2008),7.4,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNjIwMjgwMV5BMl5BanBnXkFtZTcwMzQ1ODc4Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
2114058,http://www.imdb.com/title/tt2114058,LEGO HERO Factory: Rise of the Rookies (2010),6.6,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MTk2NjU4MV5BMl5BanBnXkFtZTgwMTgzNjA2MDE@._V1_UY268_CR3,0,182,268_AL_.jpg"
404163,http://www.imdb.com/title/tt404163,Even Money (2006),5.9,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4OTI0OTY3Nl5BMl5BanBnXkFtZTcwMDM1ODc0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
827713,http://www.imdb.com/title/tt827713,I Always Wanted to Be a Gangster (2007),7.1,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM3YjA3YmItZGI4Ny00MmZjLTg3ODUtYmI1Y2ZkMGU0ZDMzXkEyXkFqcGdeQXVyNTkwMzI4MTI@._V1_UY268_CR7,0,182,268_AL_.jpg"
76721,http://www.imdb.com/title/tt76721,Skateboard (1978),5.5,Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MjQ5ODc0OV5BMl5BanBnXkFtZTcwOTkxMjY1Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
415739,http://www.imdb.com/title/tt415739,The Trouble with Dee Dee (2005),7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MjcyNDIxMV5BMl5BanBnXkFtZTcwMzE0NTcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
446610,http://www.imdb.com/title/tt446610,Auschwitz: The Nazis and the 'Final Solution',8.7,Documentary|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNDQ1MDY5NV5BMl5BanBnXkFtZTcwNzA4NzcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
444759,http://www.imdb.com/title/tt444759,Khon len khong (2004),4.8,Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNTE1MzY1MF5BMl5BanBnXkFtZTcwNjQ4NzUzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
3458776,http://www.imdb.com/title/tt3458776,Happiness (2013),7.1,Documentary|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjcwNjI2MjE4OF5BMl5BanBnXkFtZTgwNzUxNjk0NTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
1554414,http://www.imdb.com/title/tt1554414,The Dish & the Spoon (2011),5.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzU5MTQ1NTYzNF5BMl5BanBnXkFtZTcwMzgyMTA3Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
870211,http://www.imdb.com/title/tt870211,Battle for Haditha (2007),7,Drama|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NjU1ODEwMl5BMl5BanBnXkFtZTcwOTE0NTkxMg@@._V1_UY268_CR4,0,182,268_AL_.jpg"
2122518,http://www.imdb.com/title/tt2122518,Une nuit (2012),6.6,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0OTY4NDM4NF5BMl5BanBnXkFtZTgwMDgwNTUyMTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
43565,http://www.imdb.com/title/tt43565,The Frogmen (1951),6.7,Adventure|War|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTEzZDcyNmQtOTM1NS00MjQ5LTliNjgtN2M3YWRlZDAxZGFlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
440270,http://www.imdb.com/title/tt440270,O Diabo a Quatro (2004),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWI2MzllYzItNzFlZC00NWI3LTg4ODctZjZiZWRmNWZkZGY0XkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
2652476,http://www.imdb.com/title/tt2652476,The Little Penguin Pororo's Racing Adventure (2013),6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NzkzNDMyMl5BMl5BanBnXkFtZTgwMzEyMjEyMjE@._V1_UY268_CR2,0,182,268_AL_.jpg"
116059,http://www.imdb.com/title/tt116059,Dear God (1996),5.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNDc4OTQwNV5BMl5BanBnXkFtZTcwNTAzMjUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
245429,http://www.imdb.com/title/tt245429,Spirited Away (2001),8.6,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NTM1NTg1Ml5BMl5BanBnXkFtZTgwOTgzMTMyMDE@._V1_UY268_CR6,0,182,268_AL_.jpg"
3180652,http://www.imdb.com/title/tt3180652,Sonyeo (2013),6.3,Drama|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxODY3Njc0M15BMl5BanBnXkFtZTgwMzYyNjcyMjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
479916,http://www.imdb.com/title/tt479916,Following Sean (2005),7.1,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMzgxMjk4OF5BMl5BanBnXkFtZTcwMTQwMDc0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
384504,http://www.imdb.com/title/tt384504,Saving Face (2004),7.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNjA5MjE3MV5BMl5BanBnXkFtZTcwOTY0OTkyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
8874,http://www.imdb.com/title/tt8874,The Bell Boy (1918),6.8,Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzU5Mzk5MDc5Nl5BMl5BanBnXkFtZTcwNjg0MDcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
61787,http://www.imdb.com/title/tt61787,Hour of the Gun (1967),6.7,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY1NzFmZjYtYjcxMS00MGRiLTkzOWItMDYyNzE5MGFjNWQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR4,0,182,268_AL_.jpg"
1722426,http://www.imdb.com/title/tt1722426,Auschwitz (2011),3.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzMwNDI2OTkxOV5BMl5BanBnXkFtZTgwNzk4Mzk1MTE@._V1_UY268_CR4,0,182,268_AL_.jpg"
283077,http://www.imdb.com/title/tt283077,Triggermen (2002),6,Crime|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MTQ4MjEyN15BMl5BanBnXkFtZTgwNTEzNjgwMzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
1018920,http://www.imdb.com/title/tt1018920,Par desmit minutem vecaks (1978),7.5,Documentary|Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BODFjYzEwM2UtYmNhYy00OTQ4LWFlMTItYmU1ODEzM2U5OGJjXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
407732,http://www.imdb.com/title/tt407732,Dirty Deeds (2005),5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNTc2MjU3NV5BMl5BanBnXkFtZTcwMjg5ODAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
33226,http://www.imdb.com/title/tt33226,Virginia City (1940),6.8,Action|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNTU5Mzc5MF5BMl5BanBnXkFtZTYwMDM2NDI2._V1_UY268_CR110,0,182,268_AL_.jpg"
264616,http://www.imdb.com/title/tt264616,Frailty (2001),7.3,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNTE2MTY1Ml5BMl5BanBnXkFtZTYwODYyMTc2._V1_UY268_CR0,0,182,268_AL_.jpg"
870112,http://www.imdb.com/title/tt870112,Future by Design (2006),8,Documentary|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MTY3MTg0Nl5BMl5BanBnXkFtZTcwNTUxMzkzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
115857,http://www.imdb.com/title/tt115857,Chain Reaction (1996),5.6,Action|Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5NTQ2NTUzOF5BMl5BanBnXkFtZTcwMDg1OTgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
488414,http://www.imdb.com/title/tt488414,Omkara (2006),8.1,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMDU2NjUyOF5BMl5BanBnXkFtZTgwOTc3MDA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
297169,http://www.imdb.com/title/tt297169,Holiday in the Sun (2001),5,Comedy|Crime|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NDgxMTc5NV5BMl5BanBnXkFtZTcwMDcxODUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
3091380,http://www.imdb.com/title/tt3091380,Mission Congo (2013),8.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjgyZmViOTgtODhmNi00ZWU2LWFiNjMtMDE3MTRlZjE4Y2U1XkEyXkFqcGdeQXVyNDgxMDU4NTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
1153690,http://www.imdb.com/title/tt1153690,Ballast (2008),7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MzE3MTYxOF5BMl5BanBnXkFtZTcwMjY1MzU5MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1787828,http://www.imdb.com/title/tt1787828,To Get Her (2011),5.5,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTMwOTIxM15BMl5BanBnXkFtZTgwMzcxNzcwMzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
1082009,http://www.imdb.com/title/tt1082009,Queen to Play (2009),6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzODg5NDM0N15BMl5BanBnXkFtZTcwMzY5NjkzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
82474,http://www.imdb.com/title/tt82474,The Great Muppet Caper (1981),7.2,Adventure|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzViOWEwOTgtOTIyMS00ZDNkLWIzZDAtMWFjYzUwM2I0YjNkXkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_UX182_CR0,0,182,268_AL_.jpg"
1599296,http://www.imdb.com/title/tt1599296,Going Down in LA-LA Land (2011),6.2,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNjEzNTI0MV5BMl5BanBnXkFtZTcwMzI2MzY5Ng@@._V1_UY268_CR2,0,182,268_AL_.jpg"
3030580,http://www.imdb.com/title/tt3030580,Winning Dad (2015),5.3,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjEzNDc1ODY5M15BMl5BanBnXkFtZTgwNjU0MDE5NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
116168,http://www.imdb.com/title/tt116168,Eddie (1996),5.1,Comedy|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MDE4NzIyMl5BMl5BanBnXkFtZTYwMTgxNTg5._V1_UX182_CR0,0,182,268_AL_.jpg"
1860355,http://www.imdb.com/title/tt1860355,Undefeated (2011),7.8,Documentary|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTE1ODE2NDc5Ml5BMl5BanBnXkFtZTcwNDU1NjQxOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
60934,http://www.imdb.com/title/tt60934,The Sand Pebbles (1966),7.7,Adventure|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzM4NWQzNzAtNjc0Yy00NjFiLWFiMjUtMTczNWYwMGY1YjUyXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
88040,http://www.imdb.com/title/tt88040,Los santos inocentes (1984),8.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGRiYjY0MDQtMGVmMS00Nzg5LWFjMWUtZjU3MmE1MmY4MGRiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
66847,http://www.imdb.com/title/tt66847,Blood Thirst (1971),4.3,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NDIzMjU2Ml5BMl5BanBnXkFtZTcwMTQ4NDgyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1925479,http://www.imdb.com/title/tt1925479,Officer Down (2013),5.6,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1OTM5NDQ0OF5BMl5BanBnXkFtZTcwNjU5ODc3OA@@._V1_UY268_CR4,0,182,268_AL_.jpg"
3784222,http://www.imdb.com/title/tt3784222,La patota (2015),6.6,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwN2IyMjAtOGJlMS00NjRlLTgxZjUtZDBiOWMzM2YzM2YzXkEyXkFqcGdeQXVyNDExODQzNDA@._V1_UX182_CR0,0,182,268_AL_.jpg"
36277,http://www.imdb.com/title/tt36277,Princess O'Rourke (1943),6.9,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzg3NjIwOTM4MF5BMl5BanBnXkFtZTcwNjc3NDMxMw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
128345,http://www.imdb.com/title/tt128345,"Mia moglie, un corpo per l'amore (1973)",4.9,Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzU2YmY2NDMtODdjYi00ZmI3LThkMjItZWZmYzMyNmMxMDJlXkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_UX182_CR0,0,182,268_AL_.jpg"
84658,http://www.imdb.com/title/tt84658,The Sender (1982),6.1,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BODYzODA4MDY0MV5BMl5BanBnXkFtZTgwMDQ0ODk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
268437,http://www.imdb.com/title/tt268437,The Man Who Sued God (2001),6.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2IzMmFiODMtOGNlMS00NGMzLTg0YWUtMTk1YTYyY2FkNzBmXkEyXkFqcGdeQXVyMDM3ODU0Nw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
120352,http://www.imdb.com/title/tt120352,Too Much Sleep (1997),6.5,Comedy|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ5NTcyMDc1Nl5BMl5BanBnXkFtZTYwOTc5MDk5._V1_UX182_CR0,0,182,268_AL_.jpg"
1079964,http://www.imdb.com/title/tt1079964,Happiness Runs (2010),4.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NTIwNTg2M15BMl5BanBnXkFtZTcwMjMxMjI0Mw@@._V1._SX581_UX182_CR0,0,182,268_AL_.jpg"
41232,http://www.imdb.com/title/tt41232,Catene (1950),6.9,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWM5YjBhNzItNzcyYS00NWE4LWJhMDktMGJlMzljOWE0MWIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR3,0,182,268_AL_.jpg"
100135,http://www.imdb.com/title/tt100135,Men at Work (1990),5.9,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIxMzE2MTYwMl5BMl5BanBnXkFtZTcwMTczNzA2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
100840,http://www.imdb.com/title/tt100840,Un week-end sur deux (1990),6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTk2MDQ3MjU2OF5BMl5BanBnXkFtZTcwNzYzNzgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4936176,http://www.imdb.com/title/tt4936176,Mascots (2016),5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQxNjAxMzI5Ml5BMl5BanBnXkFtZTgwMzE2NjA5OTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
2165765,http://www.imdb.com/title/tt2165765,Fear Clinic (2015),5.2,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjA5MTA3NF5BMl5BanBnXkFtZTgwNDk1MDExMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
29845,http://www.imdb.com/title/tt29845,The Affairs of Annabel (1938),6.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDIzZTUxODYtYWE0ZC00YTI0LTk5N2ItYWQwMWRlMTFiNjA2XkEyXkFqcGdeQXVyMTIxOTk5MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
27948,http://www.imdb.com/title/tt27948,Mary of Scotland (1936),6.4,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTVkY2MwNWYtMjY2YS00Y2E4LWIwM2EtNTkxYjczMDZmY2ZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
113492,http://www.imdb.com/title/tt113492,Judge Dredd (1995),5.5,Action|Crime|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
82350,http://www.imdb.com/title/tt82350,An Eye for an Eye (1981),5.5,Action|Adventure|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjMzMTliZDYtNzNiZC00MWQ1LTgyYTMtMGQ2ZDIzOThjMTRmL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
37709,http://www.imdb.com/title/tt37709,Flirty Birdy (1945),7.4,Family|Animation|Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1Mjc3MTg1OV5BMl5BanBnXkFtZTcwNDQyMDQ1MQ@@._V1_UY268_CR56,0,182,268_AL_.jpg"
429078,http://www.imdb.com/title/tt429078,Qi jian (2005),6.2,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2Y0MDM3YWItYTUxMi00MGM3LThkNmYtNWRlM2ZhYTRmMDg0XkEyXkFqcGdeQXVyMjMxMDM2NjY@._V1_UY268_CR3,0,182,268_AL_.jpg"
43660,http://www.imdb.com/title/tt43660,The House on Telegraph Hill (1951),7,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzAwODE0ODA1Nl5BMl5BanBnXkFtZTcwNzg0NjA0MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
215135,http://www.imdb.com/title/tt215135,Route 666 (2001),4.3,Action|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NDg2OTkxMF5BMl5BanBnXkFtZTcwNDc4ODIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
323939,http://www.imdb.com/title/tt323939,Shade (2003),6.4,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWFmMDYxNjgtYTYyNy00MGZiLTllOGYtM2FkYzkxZWNhZDhmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
1527679,http://www.imdb.com/title/tt1527679,Nasty Old People (2009),6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA5NjYxMDY2OF5BMl5BanBnXkFtZTcwOTAxMjI5Mg@@._V1_UY268_CR9,0,182,268_AL_.jpg"
390080,http://www.imdb.com/title/tt390080,Harry + Max (2004),5.5,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NTM2NzAyOV5BMl5BanBnXkFtZTgwOTc3ODUzMDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
139216,http://www.imdb.com/title/tt139216,Floating (1997),6.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjk3OTUyNDYxM15BMl5BanBnXkFtZTcwODc2NjEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
81796,http://www.imdb.com/title/tt81796,Za spichkami (1980),7.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGUzMTA2MjQtMjI1My00N2RiLWIwOGEtZjY1ODBlYTRkZjI2XkEyXkFqcGdeQXVyMTIxMzMzMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
896955,http://www.imdb.com/title/tt896955,O Amor das TrÌ»s RomÌ£s (1979),6.7,Short|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2ZkNDQyYjUtOTUyMC00YTI4LWFmNmItMWNiNGExMzFiNmI2XkEyXkFqcGdeQXVyMDM1MzIyMQ@@._V1_UY268_CR91,0,182,268_AL_.jpg"
239441,http://www.imdb.com/title/tt239441,Gran Paradiso (2000),6.7,Adventure|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMTEzMTk2M15BMl5BanBnXkFtZTcwNzE1NDMyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
130236,http://www.imdb.com/title/tt130236,Samurai Cop (1991),4.8,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjI2N2Q3NDUtZTI3MS00ZmVmLWFlN2ItNzBmODQ3ZDExNjZkXkEyXkFqcGdeQXVyMjM2OTAxNg@@._V1_UY268_CR9,0,182,268_AL_.jpg"
1202339,http://www.imdb.com/title/tt1202339,20 Seconds of Joy (2007),7.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MjY3NDM1M15BMl5BanBnXkFtZTgwODQ2MDA4MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1272012,http://www.imdb.com/title/tt1272012,Fri os fra det onde (2009),6.6,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE1MDkxNDE5N15BMl5BanBnXkFtZTgwMTQ3MjA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
